published,price,type
1758-03-16,10.015,calculated
1758-03-23,10.03,calculated
1758-03-30,10.152,calculated
1758-04-06,10.061,calculated
1758-04-13,10,calculated
1758-04-20,9.924,calculated
1758-04-27,9.924,calculated
1758-05-04,9.878,calculated
1758-05-11,9.878,calculated
1758-05-18,9.878,calculated
1758-05-25,9.878,calculated
1758-06-01,9.878,calculated
1758-06-08,10.061,calculated
1758-06-15,9.97,calculated
1758-06-22,9.878,calculated
1758-06-29,9.878,calculated
1758-07-06,9.97,calculated
1758-07-13,9.97,calculated
1758-07-20,9.878,calculated
1758-07-27,10.183,calculated
1758-08-03,11.524,calculated
1758-08-10,11.463,calculated
1758-08-17,11.25,calculated
1758-08-24,11.341,calculated
1758-08-31,10.884,calculated
1758-09-07,10.61,calculated
1758-09-14,10.884,calculated
1758-09-21,10.793,calculated
1758-09-28,10.884,calculated
1758-10-05,10.976,calculated
1758-10-12,11.25,calculated
1758-10-19,11.341,calculated
1758-10-26,11.037,calculated
1758-11-02,10.976,calculated
1758-11-09,9.878,calculated
1758-11-16,10.152,calculated
1758-11-23,10.152,calculated
1758-11-30,10.152,calculated
1758-12-07,10.061,calculated
1758-12-14,9.97,calculated
1758-12-21,9.695,calculated
1758-12-28,9.97,calculated
1759-01-04,9.512,calculated
1759-01-11,9.329,calculated
1759-01-18,9.421,calculated
1759-01-25,9.177,calculated
1759-02-01,8.963,calculated
1759-02-08,8.872,calculated
1759-02-15,9.238,calculated
1759-02-22,8.872,calculated
1759-03-01,8.994,calculated
1759-03-08,9.101,calculated
1759-03-22,8.78,calculated
1759-03-29,8.78,calculated
1759-04-12,8.78,calculated
1759-04-19,8.262,calculated
1759-04-26,8.567,calculated
1759-05-03,8.689,calculated
1759-05-10,8.445,calculated
1759-05-17,8.232,calculated
1759-05-24,8.232,calculated
1759-05-31,8.598,calculated
1759-06-07,9.561,calculated
1759-06-14,9.695,calculated
1759-06-21,9.756,calculated
1759-06-28,9.024,calculated
1759-07-05,8.872,calculated
1759-07-12,8.963,calculated
1759-07-19,8.415,calculated
1759-07-26,8.232,calculated
1759-08-02,8.598,calculated
1759-08-09,8.78,calculated
1759-08-16,8.598,calculated
1759-08-23,8.689,calculated
1759-08-30,8.75,calculated
1759-09-06,9.329,calculated
1759-09-13,9.329,calculated
1759-09-20,9.695,calculated
1759-09-27,9.573,calculated
1759-10-04,9.878,calculated
1759-10-11,9.192,calculated
1759-10-18,9.787,calculated
1759-10-25,10.152,calculated
1759-11-01,9.695,calculated
1759-11-08,9.817,calculated
1759-11-15,9.97,calculated
1759-11-22,9.878,calculated
1759-11-29,9.97,calculated
1759-12-06,9.924,calculated
1759-12-13,9.695,calculated
1759-12-20,10.152,calculated
1759-12-27,9.695,calculated
1760-01-03,9.695,calculated
1760-01-10,10.244,calculated
1760-01-17,9.238,calculated
1760-01-24,9.878,calculated
1760-01-31,10.701,calculated
1760-02-07,9.421,calculated
1760-02-14,9.787,calculated
1760-02-21,10,calculated
1760-02-28,9.451,calculated
1760-03-06,9.485,calculated
1760-03-13,10.335,calculated
1760-03-20,10.152,calculated
1760-03-27,9.97,calculated
1760-04-03,10.061,calculated
1760-04-10,10.335,calculated
1760-04-17,10.488,calculated
1760-04-24,10.335,calculated
1760-05-01,10.366,calculated
1760-05-08,9.878,calculated
1760-05-15,9.817,calculated
1760-05-22,9.634,calculated
1760-05-29,10.091,calculated
1760-06-05,9.634,calculated
1760-06-12,9.665,calculated
1760-06-19,9.634,calculated
1760-06-26,9.604,calculated
1760-07-03,9.634,calculated
1760-07-10,8.643,calculated
1760-07-17,9.451,calculated
1760-07-24,9.695,calculated
1760-07-31,9.695,calculated
1760-08-07,9.787,calculated
1760-08-14,9.329,calculated
1760-08-21,9.055,calculated
1760-08-28,9.055,calculated
1760-09-04,9.055,calculated
1760-09-11,9.116,calculated
1760-09-18,9.055,calculated
1760-09-25,9.055,calculated
1760-10-02,8.872,calculated
1760-10-09,9.055,calculated
1760-10-16,8.72,calculated
1760-10-23,8.872,calculated
1760-10-30,8.598,calculated
1760-11-06,8.689,calculated
1760-11-13,8.872,calculated
1760-11-20,8.872,calculated
1760-11-27,8.659,calculated
1760-12-04,8.872,calculated
1760-12-11,8.872,calculated
1760-12-18,8.902,calculated
1760-12-25,8.46,calculated
1761-01-01,8.552,calculated
1761-01-08,8.643,calculated
1761-01-15,8.415,calculated
1761-01-22,8.415,calculated
1761-01-29,8.476,calculated
1761-02-05,8.506,calculated
1761-02-12,8.323,calculated
1761-02-19,8.232,calculated
1761-02-26,8.384,calculated
1761-03-05,8.201,calculated
1761-03-12,7.805,calculated
1761-03-19,7.835,calculated
1761-03-26,7.835,calculated
1761-04-02,8.171,calculated
1761-04-09,8.049,calculated
1761-04-16,8.049,calculated
1761-04-23,8.049,calculated
1761-04-30,7.957,calculated
1761-05-07,7.866,calculated
1761-05-14,7.744,calculated
1761-05-21,7.89,calculated
1761-05-28,7.683,calculated
1761-06-04,7.866,calculated
1761-06-11,7.866,calculated
1761-06-18,7.683,calculated
1761-06-25,7.854,calculated
1761-07-02,7.683,calculated
1761-07-09,7.774,calculated
1761-07-16,7.835,calculated
1761-07-23,7.53,calculated
1761-07-30,7.683,calculated
1761-08-06,7.683,calculated
1761-08-13,7.47,calculated
1761-08-20,7.774,calculated
1761-08-27,7.591,calculated
1761-09-03,7.591,calculated
1761-09-10,7.866,calculated
1761-09-17,7.774,calculated
1761-09-24,7.774,calculated
1761-10-01,7.683,calculated
1761-10-08,7.866,calculated
1761-10-15,7.866,calculated
1761-10-22,7.927,calculated
1761-10-29,7.628,calculated
1761-11-05,7.927,calculated
1761-11-12,7.866,calculated
1761-11-19,7.866,calculated
1761-11-26,7.835,calculated
1761-12-03,7.774,calculated
1761-12-10,7.866,calculated
1761-12-17,7.927,calculated
1761-12-24,7.805,calculated
1761-12-31,8.049,calculated
1762-01-07,8.049,calculated
1762-01-14,8.073,calculated
1762-01-21,7.957,calculated
1762-01-28,7.957,calculated
1762-02-04,7.866,calculated
1762-02-11,7.774,calculated
1762-02-18,7.774,calculated
1762-02-25,7.82,calculated
1762-03-04,7.912,calculated
1762-03-11,7.912,calculated
1762-03-18,7.912,calculated
1762-03-25,7.912,calculated
1762-04-01,7.912,calculated
1762-04-08,8.049,calculated
1762-04-15,8.171,calculated
1762-04-22,8.049,calculated
1762-04-29,8.186,calculated
1762-05-06,8.14,calculated
1762-05-13,8.14,calculated
1762-05-20,7.912,calculated
1762-05-27,8.003,calculated
1762-06-03,8.14,calculated
1762-06-10,8.277,calculated
1762-06-17,8.963,calculated
1762-06-24,9.055,calculated
1762-07-01,8.933,calculated
1762-07-08,8.415,calculated
1762-07-15,8.369,calculated
1762-07-22,8.232,calculated
1762-07-29,8.232,calculated
1762-08-05,8.323,calculated
1762-08-12,8.323,calculated
1762-08-19,8.415,calculated
1762-08-26,8.323,calculated
1762-09-02,8.323,calculated
1762-09-09,8.262,calculated
1762-09-16,8.506,calculated
1762-09-23,8.506,calculated
1762-09-30,8.506,calculated
1762-10-07,8.598,calculated
1762-10-14,8.598,calculated
1762-10-21,8.598,calculated
1762-10-28,8.598,calculated
1762-11-04,8.537,calculated
1762-11-11,8.598,calculated
1762-11-18,8.598,calculated
1762-11-25,8.506,calculated
1762-12-02,8.689,calculated
1762-12-09,8.567,calculated
1762-12-16,8.323,calculated
1762-12-23,8.323,calculated
1762-12-30,8.232,calculated
1763-01-06,8.171,calculated
1763-01-13,8.232,calculated
1763-01-20,8.323,calculated
1763-01-27,8.537,calculated
1763-02-03,8.537,calculated
1763-02-10,8.537,calculated
1763-02-17,8.598,calculated
1763-02-24,8.598,calculated
1763-03-03,8.598,calculated
1763-03-10,8.415,calculated
1763-03-17,8.445,calculated
1763-03-24,8.415,calculated
1763-03-31,8.323,calculated
